,song,analysis_url,track_href,uri,artist,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,International,Unknown,electronic,folk,hip hop,house,indie,latino,metal,pop,punk,r&b,rap,rock,global,global_100,global_top,popularity
337,Famous,https://api.spotify.com/v1/audio-analysis/19a3JfW8BQwqHWUMbcqSx8,https://api.spotify.com/v1/tracks/19a3JfW8BQwqHWUMbcqSx8,spotify:track:19a3JfW8BQwqHWUMbcqSx8,Kanye West,0.0602,0.474,196040,0.741,0.0,6,0.115,-3.69,1,0.111,174.1,0.402,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,False,False,73
338,All In My Head (Flex),https://api.spotify.com/v1/audio-analysis/7nD9nN3jord9wWcfW3Gkcm,https://api.spotify.com/v1/tracks/7nD9nN3jord9wWcfW3Gkcm,spotify:track:7nD9nN3jord9wWcfW3Gkcm,Fifth Harmony,0.023,0.6890000000000001,210573,0.7909999999999999,0.0,0,0.0526,-5.194,0,0.053,95.04,0.755,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,73
339,Let Me Hold You (Turn Me On),https://api.spotify.com/v1/audio-analysis/72xvRETEsd5hS1RfduciRi,https://api.spotify.com/v1/tracks/72xvRETEsd5hS1RfduciRi,spotify:track:72xvRETEsd5hS1RfduciRi,Cheat Codes,0.0992,0.6809999999999999,162425,0.774,0.0,1,0.35,-3.167,0,0.0787,102.92399999999999,0.267,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,False,False,72
340,What Makes You Beautiful,https://api.spotify.com/v1/audio-analysis/3SPDQfj2UfWq6A2NllZnzn,https://api.spotify.com/v1/tracks/3SPDQfj2UfWq6A2NllZnzn,spotify:track:3SPDQfj2UfWq6A2NllZnzn,One Direction,0.00761,0.7290000000000001,198053,0.7709999999999999,0.0,4,0.087,-2.451,1,0.0725,125.01100000000001,0.873,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,68
341,Company,https://api.spotify.com/v1/audio-analysis/61uyGDPJ06MkxJtHgPmuyO,https://api.spotify.com/v1/tracks/61uyGDPJ06MkxJtHgPmuyO,spotify:track:61uyGDPJ06MkxJtHgPmuyO,Justin Bieber,0.147,0.617,208120,0.8,0.0,4,0.0852,-5.024,0,0.0654,94.985,0.42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,69
342,Give Me Everything,https://api.spotify.com/v1/audio-analysis/4QNpBfC0zvjKqPJcyqBy9W,https://api.spotify.com/v1/tracks/4QNpBfC0zvjKqPJcyqBy9W,spotify:track:4QNpBfC0zvjKqPJcyqBy9W,Pitbull,0.192,0.6709999999999999,252307,0.9390000000000001,0.0,8,0.298,-3.2060000000000004,1,0.161,129.023,0.529,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,74
343,Bad Romance,https://api.spotify.com/v1/audio-analysis/34dAuFhftSbjLWksf8c73i,https://api.spotify.com/v1/tracks/34dAuFhftSbjLWksf8c73i,spotify:track:34dAuFhftSbjLWksf8c73i,Lady Gaga,0.00309,0.6940000000000001,294467,0.924,3.8900000000000004e-05,0,0.121,-3.764,1,0.0405,118.988,0.72,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,False,False,50
344,Glad You Came,https://api.spotify.com/v1/audio-analysis/1OXfWI3FQMdsKKC6lkvzSx,https://api.spotify.com/v1/tracks/1OXfWI3FQMdsKKC6lkvzSx,spotify:track:1OXfWI3FQMdsKKC6lkvzSx,The Wanted,0.0577,0.698,198467,0.8440000000000001,1.6899999999999994e-05,7,0.105,-4.5489999999999995,0,0.067,126.93700000000001,0.446,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,57
345,The Greatest,https://api.spotify.com/v1/audio-analysis/3XIIOCu6B8PuGq5j61asEM,https://api.spotify.com/v1/tracks/3XIIOCu6B8PuGq5j61asEM,spotify:track:3XIIOCu6B8PuGq5j61asEM,Sia,0.0109,0.6659999999999999,210893,0.723,0.00047000000000000004,1,0.0507,-6.164,1,0.268,192.024,0.7390000000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,True,False,28
346,Ain't My Fault,https://api.spotify.com/v1/audio-analysis/4nA0biSjtvOL41Hd9MBXqR,https://api.spotify.com/v1/tracks/4nA0biSjtvOL41Hd9MBXqR,spotify:track:4nA0biSjtvOL41Hd9MBXqR,Zara Larsson,0.00778,0.5760000000000001,224031,0.782,0.0,6,0.285,-4.825,0,0.0296,141.153,0.355,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,False,False,22
347,Alarm,https://api.spotify.com/v1/audio-analysis/0OwX5aROoW1Iip8FV51Efg,https://api.spotify.com/v1/tracks/0OwX5aROoW1Iip8FV51Efg,spotify:track:0OwX5aROoW1Iip8FV51Efg,Anne-Marie,0.0812,0.7559999999999999,205593,0.589,0.0,0,0.17600000000000002,-5.093,1,0.23199999999999998,146.928,0.8109999999999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True,False,False,74
348,You & Me,https://api.spotify.com/v1/audio-analysis/52qH79XktzCUPkN0dlRbUs,https://api.spotify.com/v1/tracks/52qH79XktzCUPkN0dlRbUs,spotify:track:52qH79XktzCUPkN0dlRbUs,Marc E. Bassy,0.0358,0.5920000000000001,218480,0.655,0.0,1,0.19899999999999998,-8.385,1,0.244,84.84899999999998,0.621,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,False,False,67
349,No Role Modelz,https://api.spotify.com/v1/audio-analysis/62vpWI1CHwFy7tMIcSStl8,https://api.spotify.com/v1/tracks/62vpWI1CHwFy7tMIcSStl8,spotify:track:62vpWI1CHwFy7tMIcSStl8,J. Cole,0.302,0.696,292987,0.521,0.0,10,0.0565,-8.465,0,0.332,100.0,0.45799999999999996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True,False,False,84
350,All We Know,https://api.spotify.com/v1/audio-analysis/2rizacJSyD9S1IQUxUxnsK,https://api.spotify.com/v1/tracks/2rizacJSyD9S1IQUxUxnsK,spotify:track:2rizacJSyD9S1IQUxUxnsK,The Chainsmokers,0.09699999999999999,0.662,194080,0.586,0.0027199999999999998,0,0.115,-8.821,1,0.0307,90.0,0.29600000000000004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True,True,False,76
351,Reality - Radio Edit,https://api.spotify.com/v1/audio-analysis/0cOBMETjhxublnnwhbnzJO,https://api.spotify.com/v1/tracks/0cOBMETjhxublnnwhbnzJO,spotify:track:0cOBMETjhxublnnwhbnzJO,Lost Frequencies,0.0197,0.7140000000000001,159480,0.6970000000000001,2e-06,1,0.0697,-7.8870000000000005,0,0.032,122.145,0.602,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,62
352,King,https://api.spotify.com/v1/audio-analysis/3p6u2A85mjpENdBs4cnWR4,https://api.spotify.com/v1/tracks/3p6u2A85mjpENdBs4cnWR4,spotify:track:3p6u2A85mjpENdBs4cnWR4,Years & Years,0.0696,0.561,215360,0.852,0.0,4,0.382,-4.15,0,0.039,120.037,0.466,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,50
353,Love Myself,https://api.spotify.com/v1/audio-analysis/36phXHOKx8rO7CMp2vNX4x,https://api.spotify.com/v1/tracks/36phXHOKx8rO7CMp2vNX4x,spotify:track:36phXHOKx8rO7CMp2vNX4x,Hailee Steinfeld,0.00296,0.617,218773,0.762,0.0,0,0.435,-6.737,0,0.0811,122.91,0.28600000000000003,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,72
354,Mercy,https://api.spotify.com/v1/audio-analysis/7evPpWWu01Klxi0KlPxR17,https://api.spotify.com/v1/tracks/7evPpWWu01Klxi0KlPxR17,spotify:track:7evPpWWu01Klxi0KlPxR17,Shawn Mendes,0.133,0.568,208733,0.6859999999999999,0.0,11,0.11,-4.901,0,0.0903,148.29399999999995,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,True,False,24
355,Say Something,https://api.spotify.com/v1/audio-analysis/6Vc5wAMmXdKIAM7WUoEb7N,https://api.spotify.com/v1/tracks/6Vc5wAMmXdKIAM7WUoEb7N,spotify:track:6Vc5wAMmXdKIAM7WUoEb7N,A Great Big World,0.857,0.40700000000000003,229400,0.147,2.89e-06,2,0.0913,-8.822000000000003,1,0.0355,141.284,0.0765,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,81
356,Let It Go,https://api.spotify.com/v1/audio-analysis/13HVjjWUZFaWilh2QUJKsP,https://api.spotify.com/v1/tracks/13HVjjWUZFaWilh2QUJKsP,spotify:track:13HVjjWUZFaWilh2QUJKsP,James Bay,0.804,0.568,260533,0.293,1.26e-05,1,0.107,-10.253,1,0.0313,147.175,0.247,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,False,False,77
357,Hold Back The River,https://api.spotify.com/v1/audio-analysis/7tmtOEDxPN7CWaQWBsG1DY,https://api.spotify.com/v1/tracks/7tmtOEDxPN7CWaQWBsG1DY,spotify:track:7tmtOEDxPN7CWaQWBsG1DY,James Bay,0.0523,0.718,238747,0.7020000000000001,0.0,5,0.0966,-7.2920000000000025,1,0.0862,134.97899999999998,0.5379999999999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,68
358,Cool Girl,https://api.spotify.com/v1/audio-analysis/3tJ4y2Zqx6gM9xOAuFfsSF,https://api.spotify.com/v1/tracks/3tJ4y2Zqx6gM9xOAuFfsSF,spotify:track:3tJ4y2Zqx6gM9xOAuFfsSF,Tove Lo,0.33,0.667,199179,0.7090000000000001,3.74e-06,9,0.077,-7.018,0,0.105,101.975,0.233,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True,False,False,67
359,Habits (Stay High),https://api.spotify.com/v1/audio-analysis/6YL5zD4SggAZAQcdPv5r0C,https://api.spotify.com/v1/tracks/6YL5zD4SggAZAQcdPv5r0C,spotify:track:6YL5zD4SggAZAQcdPv5r0C,Tove Lo,0.069,0.7290000000000001,209160,0.653,5.9999999999999995e-05,5,0.0823,-3.447,1,0.0307,110.045,0.43799999999999994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,57
360,Solo Dance,https://api.spotify.com/v1/audio-analysis/3R6dPfF2yBO8mHySW1XDAa,https://api.spotify.com/v1/tracks/3R6dPfF2yBO8mHySW1XDAa,spotify:track:3R6dPfF2yBO8mHySW1XDAa,Martin Jensen,0.0485,0.746,174933,0.846,0.0,9,0.195,-2.432,1,0.048,114.955,0.40299999999999997,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,True,False,75
361,Scars To Your Beautiful,https://api.spotify.com/v1/audio-analysis/0prNGof3XqfTvNDxHonvdK,https://api.spotify.com/v1/tracks/0prNGof3XqfTvNDxHonvdK,spotify:track:0prNGof3XqfTvNDxHonvdK,Alessia Cara,0.0294,0.591,230227,0.741,0.0,0,0.11,-5.751,1,0.139,97.04799999999999,0.452,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,True,False,77
362,Slide,https://api.spotify.com/v1/audio-analysis/6gpcs5eMhJwax4mIfKDYQk,https://api.spotify.com/v1/tracks/6gpcs5eMhJwax4mIfKDYQk,spotify:track:6gpcs5eMhJwax4mIfKDYQk,Calvin Harris,0.498,0.736,230813,0.795,1.21e-06,1,0.254,-3.299,0,0.0545,104.066,0.511,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,True,False,81
363,Symphony (feat. Zara Larsson),https://api.spotify.com/v1/audio-analysis/1x5sYLZiu9r5E43kMlt9f8,https://api.spotify.com/v1/tracks/1x5sYLZiu9r5E43kMlt9f8,spotify:track:1x5sYLZiu9r5E43kMlt9f8,Clean Bandit,0.259,0.7070000000000001,212459,0.629,1.6e-05,0,0.138,-4.581,0,0.0563,122.863,0.457,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,True,False,88
364,Scared to Be Lonely,https://api.spotify.com/v1/audio-analysis/3ebXMykcMXOcLeJ9xZ17XH,https://api.spotify.com/v1/tracks/3ebXMykcMXOcLeJ9xZ17XH,spotify:track:3ebXMykcMXOcLeJ9xZ17XH,Martin Garrix,0.0895,0.584,220883,0.54,0.0,1,0.261,-7.7860000000000005,0,0.0576,137.972,0.195,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,True,False,86
365,Say It (feat. Tove Lo),https://api.spotify.com/v1/audio-analysis/4sQMalN597HdggTu196aL0,https://api.spotify.com/v1/tracks/4sQMalN597HdggTu196aL0,spotify:track:4sQMalN597HdggTu196aL0,Flume,0.0668,0.598,262521,0.532,3.22e-06,3,0.0617,-6.8329999999999975,0,0.0295,74.96300000000002,0.261,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,False,False,32
366,iSpy (feat. Lil Yachty),https://api.spotify.com/v1/audio-analysis/2EEeOnHehOozLq4aS0n6SL,https://api.spotify.com/v1/tracks/2EEeOnHehOozLq4aS0n6SL,spotify:track:2EEeOnHehOozLq4aS0n6SL,KYLE,0.37799999999999995,0.746,253107,0.653,0.0,7,0.22899999999999998,-6.745,1,0.289,75.016,0.672,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,True,False,84
367,Location,https://api.spotify.com/v1/audio-analysis/152lZdxL1OR0ZMW6KquMif,https://api.spotify.com/v1/tracks/152lZdxL1OR0ZMW6KquMif,spotify:track:152lZdxL1OR0ZMW6KquMif,Khalid,0.33,0.736,219080,0.449,0.000162,1,0.0898,-11.462,0,0.425,80.126,0.326,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,True,False,88
368,Just Hold On,https://api.spotify.com/v1/audio-analysis/3EmmCZoqpWOTY1g2GBwJoR,https://api.spotify.com/v1/tracks/3EmmCZoqpWOTY1g2GBwJoR,spotify:track:3EmmCZoqpWOTY1g2GBwJoR,Steve Aoki,0.0038299999999999996,0.647,198774,0.932,1.5e-06,11,0.0574,-3.515,1,0.0824,114.991,0.374,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,True,False,79
369,Cold,https://api.spotify.com/v1/audio-analysis/52yOf7Ls1u5AO3cFIzQ58m,https://api.spotify.com/v1/tracks/52yOf7Ls1u5AO3cFIzQ58m,spotify:track:52yOf7Ls1u5AO3cFIzQ58m,Maroon 5,0.122,0.7,234308,0.7140000000000001,0.0,9,0.0428,-6.295,0,0.10400000000000001,99.90899999999999,0.45799999999999996,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,True,False,32
370,Weak,https://api.spotify.com/v1/audio-analysis/7fBHjuqAIVOdy5xoNxy5YQ,https://api.spotify.com/v1/tracks/7fBHjuqAIVOdy5xoNxy5YQ,spotify:track:7fBHjuqAIVOdy5xoNxy5YQ,AJR,0.131,0.669,201159,0.579,0.0,5,0.19,-6.341,1,0.0468,123.979,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,True,False,70
371,Caroline,https://api.spotify.com/v1/audio-analysis/5GFDrUTLGJix84sNhjCG0g,https://api.spotify.com/v1/tracks/5GFDrUTLGJix84sNhjCG0g,spotify:track:5GFDrUTLGJix84sNhjCG0g,Aminé,0.303,0.945,209747,0.39399999999999996,0.0,10,0.131,-8.571,1,0.4920000000000001,120.05799999999999,0.743,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True,True,False,18
372,Borro Cassette,https://api.spotify.com/v1/audio-analysis/6DUdDIRgLqCGq1DwkNWQTN,https://api.spotify.com/v1/tracks/6DUdDIRgLqCGq1DwkNWQTN,spotify:track:6DUdDIRgLqCGq1DwkNWQTN,Maluma,0.132,0.73,207307,0.701,0.0,5,0.151,-5.885,0,0.106,175.95,0.785,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,False,False,79
373,No Type,https://api.spotify.com/v1/audio-analysis/4scpF6J5uMBvoh6sFB7EL1,https://api.spotify.com/v1/tracks/4scpF6J5uMBvoh6sFB7EL1,spotify:track:4scpF6J5uMBvoh6sFB7EL1,Rae Sremmurd,0.013000000000000001,0.888,200080,0.483,4.85e-06,6,0.0926,-7.7970000000000015,1,0.154,125.008,0.226,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,False,False,72
374,"How Far I'll Go - From ""Moana""",https://api.spotify.com/v1/audio-analysis/5EbX5xL3O2xT8FxCpYzgUO,https://api.spotify.com/v1/tracks/5EbX5xL3O2xT8FxCpYzgUO,spotify:track:5EbX5xL3O2xT8FxCpYzgUO,Alessia Cara,0.17300000000000001,0.315,175517,0.563,0.000242,9,0.0673,-9.671,1,0.354,179.484,0.147,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,True,False,72
375,Gold Digger,https://api.spotify.com/v1/audio-analysis/1PS1QMdUqOal0ai3Gt7sDQ,https://api.spotify.com/v1/tracks/1PS1QMdUqOal0ai3Gt7sDQ,spotify:track:1PS1QMdUqOal0ai3Gt7sDQ,Kanye West,0.0223,0.638,207627,0.6990000000000001,0.0,1,0.0917,-5.54,0,0.384,92.939,0.66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,77
376,Shed a Light,https://api.spotify.com/v1/audio-analysis/1cG0umU5TKStygKsPFZ9pY,https://api.spotify.com/v1/tracks/1cG0umU5TKStygKsPFZ9pY,spotify:track:1cG0umU5TKStygKsPFZ9pY,Robin Schulz,0.11199999999999999,0.483,191379,0.787,0.0,8,0.257,-5.244,1,0.102,122.05799999999999,0.58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,True,False,74
377,This Town,https://api.spotify.com/v1/audio-analysis/5dTJMpqiELczVuHJP3OAEu,https://api.spotify.com/v1/tracks/5dTJMpqiELczVuHJP3OAEu,spotify:track:5dTJMpqiELczVuHJP3OAEu,Niall Horan,0.711,0.69,232600,0.40700000000000003,0.0,9,0.126,-7.739,1,0.0297,111.916,0.18100000000000002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,False,False,71
378,Sign of the Times,https://api.spotify.com/v1/audio-analysis/5Ohxk2dO5COHF1krpoPigN,https://api.spotify.com/v1/tracks/5Ohxk2dO5COHF1krpoPigN,spotify:track:5Ohxk2dO5COHF1krpoPigN,Harry Styles,0.0275,0.516,340707,0.595,0.0,5,0.109,-4.63,1,0.0313,119.97200000000001,0.222,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,True,False,82
379,Redbone,https://api.spotify.com/v1/audio-analysis/3kxfsdsCpFgN412fpnW85Y,https://api.spotify.com/v1/tracks/3kxfsdsCpFgN412fpnW85Y,spotify:track:3kxfsdsCpFgN412fpnW85Y,Childish Gambino,0.19899999999999998,0.743,326933,0.359,0.00611,1,0.13699999999999998,-10.401,1,0.0794,160.083,0.5870000000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True,True,False,83
380,El Amante,https://api.spotify.com/v1/audio-analysis/3umS4y3uQDkqekNjVpiRUs,https://api.spotify.com/v1/tracks/3umS4y3uQDkqekNjVpiRUs,spotify:track:3umS4y3uQDkqekNjVpiRUs,Nicky Jam,0.243,0.6829999999999999,219507,0.691,0.0,8,0.14,-5.535,1,0.0432,179.91,0.732,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,True,False,81
381,There's Nothing Holdin' Me Back,https://api.spotify.com/v1/audio-analysis/7JJmb5XwzOO8jgpou264Ml,https://api.spotify.com/v1/tracks/7JJmb5XwzOO8jgpou264Ml,spotify:track:7JJmb5XwzOO8jgpou264Ml,Shawn Mendes,0.35700000000000004,0.858,199440,0.799,0.0,2,0.091,-4.034,1,0.0589,121.991,0.966,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,True,False,80
382,DNA.,https://api.spotify.com/v1/audio-analysis/6HZILIRieu8S0iqY8kIKhj,https://api.spotify.com/v1/tracks/6HZILIRieu8S0iqY8kIKhj,spotify:track:6HZILIRieu8S0iqY8kIKhj,Kendrick Lamar,0.0047,0.637,185947,0.514,0.0,1,0.094,-6.763,1,0.365,139.931,0.402,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True,True,False,83
383,Run Up,https://api.spotify.com/v1/audio-analysis/0SujigeT7cxuxBfhN3eOcp,https://api.spotify.com/v1/tracks/0SujigeT7cxuxBfhN3eOcp,spotify:track:0SujigeT7cxuxBfhN3eOcp,Major Lazer,0.105,0.8029999999999999,203180,0.743,2.12e-06,1,0.099,-3.602,0,0.0681,108.005,0.674,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,68
384,Safari,https://api.spotify.com/v1/audio-analysis/456xBIOmLRoLzCvCzZrWge,https://api.spotify.com/v1/tracks/456xBIOmLRoLzCvCzZrWge,spotify:track:456xBIOmLRoLzCvCzZrWge,J Balvin,0.529,0.7070000000000001,205600,0.6859999999999999,2.72e-06,0,0.127,-4.328,1,0.209,180.08,0.629,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,True,False,72
385,X (feat. Future),https://api.spotify.com/v1/audio-analysis/6fwdbPMwP1zVStm8FybmkO,https://api.spotify.com/v1/tracks/6fwdbPMwP1zVStm8FybmkO,spotify:track:6fwdbPMwP1zVStm8FybmkO,21 Savage,0.373,0.835,258880,0.413,0.00133,1,0.10099999999999999,-9.81,1,0.396,149.004,0.111,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,True,False,82
386,Bad Things (with Camila Cabello),https://api.spotify.com/v1/audio-analysis/1PSBzsahR2AKwLJgx8ehBj,https://api.spotify.com/v1/tracks/1PSBzsahR2AKwLJgx8ehBj,spotify:track:1PSBzsahR2AKwLJgx8ehBj,Machine Gun Kelly,0.21,0.675,239293,0.69,0.0,2,0.287,-4.761,1,0.132,137.817,0.272,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True,True,False,49
387,La Bicicleta,https://api.spotify.com/v1/audio-analysis/0sXvAOmXgjR2QUqLK1MltU,https://api.spotify.com/v1/tracks/0sXvAOmXgjR2QUqLK1MltU,spotify:track:0sXvAOmXgjR2QUqLK1MltU,Carlos Vives,0.198,0.736,227707,0.9640000000000001,2.32e-06,0,0.336,-2.147,1,0.129,179.935,0.953,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,True,False,75
388,Strip That Down,https://api.spotify.com/v1/audio-analysis/6EpRaXYhGOB3fj4V2uDkMJ,https://api.spotify.com/v1/tracks/6EpRaXYhGOB3fj4V2uDkMJ,spotify:track:6EpRaXYhGOB3fj4V2uDkMJ,Liam Payne,0.24600000000000002,0.8690000000000001,204502,0.485,0.0,6,0.0765,-5.595,1,0.0545,106.02799999999999,0.527,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,True,False,84
389,Wild Thoughts,https://api.spotify.com/v1/audio-analysis/1OAh8uOEOvTDqkKFsKksCi,https://api.spotify.com/v1/tracks/1OAh8uOEOvTDqkKFsKksCi,spotify:track:1OAh8uOEOvTDqkKFsKksCi,DJ Khaled,0.0329,0.6709999999999999,204173,0.672,0.0,0,0.11800000000000001,-3.094,0,0.0688,97.98,0.632,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True,True,False,84
390,2U,https://api.spotify.com/v1/audio-analysis/762UXiwEHYY97VL45sAUPR,https://api.spotify.com/v1/tracks/762UXiwEHYY97VL45sAUPR,spotify:track:762UXiwEHYY97VL45sAUPR,David Guetta,0.23,0.542,194907,0.654,0.0,8,0.24100000000000002,-5.862,0,0.0537,144.971,0.563,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,76
391,Now Or Never,https://api.spotify.com/v1/audio-analysis/0Nhu3zSYbEz32IYiobV75e,https://api.spotify.com/v1/tracks/0Nhu3zSYbEz32IYiobV75e,spotify:track:0Nhu3zSYbEz32IYiobV75e,Halsey,0.1,0.6629999999999999,214802,0.575,3.16e-06,6,0.133,-4.907,0,0.0458,110.04,0.45799999999999996,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,True,False,75
392,Tunnel Vision,https://api.spotify.com/v1/audio-analysis/4Q3N4Ct4zCuIHuZ65E3BD4,https://api.spotify.com/v1/tracks/4Q3N4Ct4zCuIHuZ65E3BD4,spotify:track:4Q3N4Ct4zCuIHuZ65E3BD4,Kodak Black,0.0576,0.4970000000000001,268187,0.489,9.91e-05,11,0.122,-7.724,0,0.294,171.85299999999995,0.231,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,True,False,82
393,Make You Feel My Love,https://api.spotify.com/v1/audio-analysis/7rPLZ8Krm6CZIbraFUlnWZ,https://api.spotify.com/v1/tracks/7rPLZ8Krm6CZIbraFUlnWZ,spotify:track:7rPLZ8Krm6CZIbraFUlnWZ,Adele,0.91,0.325,212040,0.18,0.000633,10,0.113,-10.647,1,0.0311,72.416,0.0997,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,False,False,72
394,Hasta el Amanecer,https://api.spotify.com/v1/audio-analysis/5Fim1gaXBgsiFfsQAfQSDS,https://api.spotify.com/v1/tracks/5Fim1gaXBgsiFfsQAfQSDS,spotify:track:5Fim1gaXBgsiFfsQAfQSDS,Nicky Jam,0.282,0.8320000000000001,198707,0.608,0.0,6,0.0761,-6.0420000000000025,0,0.0385,94.01299999999999,0.589,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,False,False,77
395,Thinkin Bout You,https://api.spotify.com/v1/audio-analysis/7DfFc7a6Rwfi3YQMRbDMau,https://api.spotify.com/v1/tracks/7DfFc7a6Rwfi3YQMRbDMau,spotify:track:7DfFc7a6Rwfi3YQMRbDMau,Frank Ocean,0.41,0.716,200747,0.35,0.00134,0,0.0927,-11.094000000000001,1,0.0537,129.842,0.17800000000000002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,False,False,76
396,Party Monster,https://api.spotify.com/v1/audio-analysis/4F7A0DXBrmUAkp32uenhZt,https://api.spotify.com/v1/tracks/4F7A0DXBrmUAkp32uenhZt,spotify:track:4F7A0DXBrmUAkp32uenhZt,The Weeknd,0.18100000000000002,0.585,249213,0.612,1.0300000000000001e-05,1,0.293,-8.341000000000001,1,0.0806,77.487,0.188,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,True,False,75
397,Bad and Boujee (feat. Lil Uzi Vert),https://api.spotify.com/v1/audio-analysis/4Km5HrUvYTaSUfiSGPJeQR,https://api.spotify.com/v1/tracks/4Km5HrUvYTaSUfiSGPJeQR,spotify:track:4Km5HrUvYTaSUfiSGPJeQR,Migos,0.061,0.927,343150,0.665,0.0,11,0.12300000000000001,-5.313,1,0.244,127.07600000000001,0.175,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,True,False,83
398,Boom Clap,https://api.spotify.com/v1/audio-analysis/0Y1MWB026LYxGvhq4EcMiC,https://api.spotify.com/v1/tracks/0Y1MWB026LYxGvhq4EcMiC,spotify:track:0Y1MWB026LYxGvhq4EcMiC,Charli XCX,0.154,0.659,169866,0.9109999999999999,0.000304,4,0.191,-2.28,1,0.0786,91.999,0.5760000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,59
399,Chasing Cars,https://api.spotify.com/v1/audio-analysis/11bD1JtSjlIgKgZG2134DZ,https://api.spotify.com/v1/tracks/11bD1JtSjlIgKgZG2134DZ,spotify:track:11bD1JtSjlIgKgZG2134DZ,Snow Patrol,0.193,0.557,267933,0.609,7.69e-05,9,0.135,-4.463,1,0.0259,104.01,0.172,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,False,False,76
400,Loyal,https://api.spotify.com/v1/audio-analysis/7kqcudBGM74MXVoYMaoWkC,https://api.spotify.com/v1/tracks/7kqcudBGM74MXVoYMaoWkC,spotify:track:7kqcudBGM74MXVoYMaoWkC,Chris Brown,0.0228,0.845,264947,0.506,1.03e-06,1,0.0879,-5.971,1,0.0409,99.051,0.647,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,75
