,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,popularity,song,artist,genre
33,0.0214,https://api.spotify.com/v1/audio-analysis/0NenBmcPtlaBGYAhU798G4,0.653,193987,0.802,0NenBmcPtlaBGYAhU798G4,1.93e-05,1,0.108,-5.317,0,0.215,102.993,4,https://api.spotify.com/v1/tracks/0NenBmcPtlaBGYAhU798G4,audio_features,spotify:track:0NenBmcPtlaBGYAhU798G4,0.589,9,Problem,Ariana Grande,pop
34,0.466,https://api.spotify.com/v1/audio-analysis/5kHiHWLcbsvTDtmHxBiaID,0.776,138843,0.574,5kHiHWLcbsvTDtmHxBiaID,7.83e-05,5,0.131,-9.882,0,0.0317,121.03,4,https://api.spotify.com/v1/tracks/5kHiHWLcbsvTDtmHxBiaID,audio_features,spotify:track:5kHiHWLcbsvTDtmHxBiaID,0.412,59,Are You With Me - Radio Edit,Lost Frequencies,electronic
35,0.878,https://api.spotify.com/v1/audio-analysis/78TTtXnFQPzwqlbtbwqN0y,0.576,188238,0.267,78TTtXnFQPzwqlbtbwqN0y,0.0,2,0.119,-5.668,1,0.044,205.888,4,https://api.spotify.com/v1/tracks/78TTtXnFQPzwqlbtbwqN0y,audio_features,spotify:track:78TTtXnFQPzwqlbtbwqN0y,0.326,74,FourFiveSeconds,Rihanna,r&b
36,0.0179,https://api.spotify.com/v1/audio-analysis/0tJGzJjUVlEsn8s3Mn32Jb,0.737,189840,0.723,0tJGzJjUVlEsn8s3Mn32Jb,0.0,1,0.0675,-5.51,0,0.0295,120.003,4,https://api.spotify.com/v1/tracks/0tJGzJjUVlEsn8s3Mn32Jb,audio_features,spotify:track:0tJGzJjUVlEsn8s3Mn32Jb,0.893,56,Maps,Maroon 5,pop
37,0.665,https://api.spotify.com/v1/audio-analysis/3vbqb78xzvD3CJl7ZeW83c,0.775,186147,0.567,3vbqb78xzvD3CJl7ZeW83c,0.000242,2,0.07,-7.022,0,0.032,117.957,4,https://api.spotify.com/v1/tracks/3vbqb78xzvD3CJl7ZeW83c,audio_features,spotify:track:3vbqb78xzvD3CJl7ZeW83c,0.46,11,Ain't Nobody (Loves Me Better),Felix Jaehn,electronic
38,0.0444,https://api.spotify.com/v1/audio-analysis/2FiSTH0GYpIioUgjfzMIja,0.648,239465,0.736,2FiSTH0GYpIioUgjfzMIja,0.000137,8,0.171,-7.948,1,0.0385,103.027,4,https://api.spotify.com/v1/tracks/2FiSTH0GYpIioUgjfzMIja,audio_features,spotify:track:2FiSTH0GYpIioUgjfzMIja,0.378,67,Stay,Kygo,electronic
39,0.0921,https://api.spotify.com/v1/audio-analysis/2bJvI42r8EF3wxjOuDav4r,0.72,229360,0.802,2bJvI42r8EF3wxjOuDav4r,0.0,1,0.694,-5.797,1,0.0582,124.043,4,https://api.spotify.com/v1/tracks/2bJvI42r8EF3wxjOuDav4r,audio_features,spotify:track:2bJvI42r8EF3wxjOuDav4r,0.723,79,Time of Our Lives,Pitbull,latino
40,0.0064,https://api.spotify.com/v1/audio-analysis/12KUFSHFgT0XCoiSlvdQi4,0.687,214840,0.702,12KUFSHFgT0XCoiSlvdQi4,4.35e-05,7,0.204,-5.324,0,0.0455,129.956,4,https://api.spotify.com/v1/tracks/12KUFSHFgT0XCoiSlvdQi4,audio_features,spotify:track:12KUFSHFgT0XCoiSlvdQi4,0.284,71,Break Free,Ariana Grande,pop
41,0.174,https://api.spotify.com/v1/audio-analysis/5XfywqPX6XBOdYQNbOaQvy,0.6,221560,0.67,5XfywqPX6XBOdYQNbOaQvy,0.0,5,0.0746,-6.455,0,0.0538,88.955,4,https://api.spotify.com/v1/tracks/5XfywqPX6XBOdYQNbOaQvy,audio_features,spotify:track:5XfywqPX6XBOdYQNbOaQvy,0.25,62,Good For You,Selena Gomez,pop
42,0.24,https://api.spotify.com/v1/audio-analysis/5b2bu6yyATC1zMXDGScJ2d,0.596,192560,0.73,5b2bu6yyATC1zMXDGScJ2d,0.0,9,0.325,-4.091,1,0.151,85.979,4,https://api.spotify.com/v1/tracks/5b2bu6yyATC1zMXDGScJ2d,audio_features,spotify:track:5b2bu6yyATC1zMXDGScJ2d,0.525,65,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",David Guetta,electronic
43,0.000189,https://api.spotify.com/v1/audio-analysis/3vMCg20dt8lUiPozDINUBf,0.459,231013,0.741,3vMCg20dt8lUiPozDINUBf,0.0,4,0.481,-6.43,0,0.0495,189.879,4,https://api.spotify.com/v1/tracks/3vMCg20dt8lUiPozDINUBf,audio_features,spotify:track:3vMCg20dt8lUiPozDINUBf,0.344,8,Animals,Maroon 5,pop
44,0.0117,https://api.spotify.com/v1/audio-analysis/6kwAbEjseqBob48jCus7Sz,0.421,257200,0.791,6kwAbEjseqBob48jCus7Sz,1.48e-05,9,0.146,-4.998,1,0.0496,130.075,4,https://api.spotify.com/v1/tracks/6kwAbEjseqBob48jCus7Sz,audio_features,spotify:track:6kwAbEjseqBob48jCus7Sz,0.499,74,Elastic Heart,Sia,pop
45,0.0619,https://api.spotify.com/v1/audio-analysis/1CmUZGtH29Kx36C1Hleqlz,0.781,235613,0.526,1CmUZGtH29Kx36C1Hleqlz,0.0,6,0.0457,-6.985,0,0.293,94.992,4,https://api.spotify.com/v1/tracks/1CmUZGtH29Kx36C1Hleqlz,audio_features,spotify:track:1CmUZGtH29Kx36C1Hleqlz,0.662,71,Thrift Shop (feat. Wanz),Macklemore & Ryan Lewis,rap
46,0.063,https://api.spotify.com/v1/audio-analysis/41Fflg7qHiVOD6dEPvsCzO,0.884,224573,0.765,41Fflg7qHiVOD6dEPvsCzO,7.04e-06,8,0.118,-3.865,1,0.0882,99.987,4,https://api.spotify.com/v1/tracks/41Fflg7qHiVOD6dEPvsCzO,audio_features,spotify:track:41Fflg7qHiVOD6dEPvsCzO,0.594,78,Worth It,Fifth Harmony,pop
47,0.0556,https://api.spotify.com/v1/audio-analysis/72gGeQ0dZ7E8RlBeNJNJkb,0.785,250907,0.86,72gGeQ0dZ7E8RlBeNJNJkb,0.0,9,0.0675,-3.642,1,0.0794,110.048,4,https://api.spotify.com/v1/tracks/72gGeQ0dZ7E8RlBeNJNJkb,audio_features,spotify:track:72gGeQ0dZ7E8RlBeNJNJkb,0.623,53,The Monster,Eminem,hip hop
48,0.069,https://api.spotify.com/v1/audio-analysis/0lHAMNU8RGiIObScrsRgmP,0.599,245041,0.803,0lHAMNU8RGiIObScrsRgmP,0.137,0,0.129,-3.641,0,0.0986,126.057,4,https://api.spotify.com/v1/tracks/0lHAMNU8RGiIObScrsRgmP,audio_features,spotify:track:0lHAMNU8RGiIObScrsRgmP,0.233,64,Titanium (feat. Sia),David Guetta,electronic
49,0.0997,https://api.spotify.com/v1/audio-analysis/70OTIpw8x8UXUsuCHW9i1i,0.723,192107,0.711,70OTIpw8x8UXUsuCHW9i1i,0.0,0,0.0528,-5.576,0,0.0378,138.098,4,https://api.spotify.com/v1/tracks/70OTIpw8x8UXUsuCHW9i1i,audio_features,spotify:track:70OTIpw8x8UXUsuCHW9i1i,0.606,66,Drag Me Down,One Direction,pop
50,0.00868,https://api.spotify.com/v1/audio-analysis/6s3GEN8wK0OMzzzZbXj0fu,0.565,212647,0.849,6s3GEN8wK0OMzzzZbXj0fu,4.68e-06,0,0.12,-3.516,0,0.0517,102.034,4,https://api.spotify.com/v1/tracks/6s3GEN8wK0OMzzzZbXj0fu,audio_features,spotify:track:6s3GEN8wK0OMzzzZbXj0fu,0.427,80,Hymn For The Weekend - Seeb Remix,Coldplay,rock
51,0.255,https://api.spotify.com/v1/audio-analysis/3RiPr603aXAoi4GHyXx0uy,0.49,258827,0.743,3RiPr603aXAoi4GHyXx0uy,7.21e-06,0,0.3,-5.155,0,0.0409,89.974,4,https://api.spotify.com/v1/tracks/3RiPr603aXAoi4GHyXx0uy,audio_features,spotify:track:3RiPr603aXAoi4GHyXx0uy,0.363,80,Hymn For The Weekend,Coldplay,rock
52,0.416,https://api.spotify.com/v1/audio-analysis/6AeQlMyRzvSl1nkFztZyKl,0.704,176347,0.423,6AeQlMyRzvSl1nkFztZyKl,0.0,8,0.0607,-6.792,1,0.0862,113.962,4,https://api.spotify.com/v1/tracks/6AeQlMyRzvSl1nkFztZyKl,audio_features,spotify:track:6AeQlMyRzvSl1nkFztZyKl,0.451,28,Issues,Julia Michaels,pop
53,0.00412,https://api.spotify.com/v1/audio-analysis/5PUvinSo4MNqW7vmomGRS7,0.861,263053,0.504,5PUvinSo4MNqW7vmomGRS7,1.78e-05,7,0.0783,-7.707,1,0.0489,120.0,4,https://api.spotify.com/v1/tracks/5PUvinSo4MNqW7vmomGRS7,audio_features,spotify:track:5PUvinSo4MNqW7vmomGRS7,0.881,53,Blurred Lines,Robin Thicke,r&b
54,0.0565,https://api.spotify.com/v1/audio-analysis/27GmP9AWRs744SzKcpJsTZ,0.853,205879,0.547,27GmP9AWRs744SzKcpJsTZ,0.0,1,0.341,-7.535,1,0.194,142.065,4,https://api.spotify.com/v1/tracks/27GmP9AWRs744SzKcpJsTZ,audio_features,spotify:track:27GmP9AWRs744SzKcpJsTZ,0.676,77,Jumpman,Drake,hip hop
55,0.0113,https://api.spotify.com/v1/audio-analysis/1huvTbEYtgltjQRXzrNKGi,0.806,219840,0.608,1huvTbEYtgltjQRXzrNKGi,0.0,1,0.635,-7.008,1,0.0659,95.049,4,https://api.spotify.com/v1/tracks/1huvTbEYtgltjQRXzrNKGi,audio_features,spotify:track:1huvTbEYtgltjQRXzrNKGi,0.849,78,Don't,Ed Sheeran,pop
56,0.00205,https://api.spotify.com/v1/audio-analysis/69uxyAqqPIsUyTO8txoP2M,0.638,263787,0.924,69uxyAqqPIsUyTO8txoP2M,0.000173,7,0.149,-3.887,1,0.0359,111.995,4,https://api.spotify.com/v1/tracks/69uxyAqqPIsUyTO8txoP2M,audio_features,spotify:track:69uxyAqqPIsUyTO8txoP2M,0.529,79,Adventure Of A Lifetime,Coldplay,rock
57,0.049,https://api.spotify.com/v1/audio-analysis/1qCdYQdkWvm4cYXAuOlbyc,0.726,233478,0.698,1qCdYQdkWvm4cYXAuOlbyc,0.0,5,0.309,-4.165,1,0.0431,143.994,4,https://api.spotify.com/v1/tracks/1qCdYQdkWvm4cYXAuOlbyc,audio_features,spotify:track:1qCdYQdkWvm4cYXAuOlbyc,0.867,50,Locked Out Of Heaven,Bruno Mars,pop
58,0.00778,https://api.spotify.com/v1/audio-analysis/3XSczvk4MRteOw4Yx3lqMU,0.667,222667,0.791,3XSczvk4MRteOw4Yx3lqMU,1.19e-05,7,0.415,-4.329,0,0.0319,89.956,4,https://api.spotify.com/v1/tracks/3XSczvk4MRteOw4Yx3lqMU,audio_features,spotify:track:3XSczvk4MRteOw4Yx3lqMU,0.421,57,Roar,Katy Perry,pop
59,0.105,https://api.spotify.com/v1/audio-analysis/3oqCnpAoHf3SDFynxx7AU4,0.911,199938,0.709,3oqCnpAoHf3SDFynxx7AU4,0.0,10,0.0491,-4.139,0,0.0673,94.979,4,https://api.spotify.com/v1/tracks/3oqCnpAoHf3SDFynxx7AU4,audio_features,spotify:track:3oqCnpAoHf3SDFynxx7AU4,0.365,55,Fancy,Iggy Azalea,rap
60,0.296,https://api.spotify.com/v1/audio-analysis/0xMd5bcWTbyXS7wPrBtZA6,0.516,231212,0.772,0xMd5bcWTbyXS7wPrBtZA6,0.0,10,0.101,-5.031,0,0.0476,87.038,4,https://api.spotify.com/v1/tracks/0xMd5bcWTbyXS7wPrBtZA6,audio_features,spotify:track:0xMd5bcWTbyXS7wPrBtZA6,0.323,68,Burn,Ellie Goulding,house
61,0.0279,https://api.spotify.com/v1/audio-analysis/4RXpgGM7A4Hg7cFBoH5KyF,0.537,255093,0.777,4RXpgGM7A4Hg7cFBoH5KyF,6.12e-05,7,0.0838,-4.829,0,0.0473,124.943,4,https://api.spotify.com/v1/tracks/4RXpgGM7A4Hg7cFBoH5KyF,audio_features,spotify:track:4RXpgGM7A4Hg7cFBoH5KyF,0.427,68,Hey Brother,Avicii,electronic
62,0.405,https://api.spotify.com/v1/audio-analysis/5tjrH5xrpkgKgYd8zQgU8X,0.879,311333,0.574,5tjrH5xrpkgKgYd8zQgU8X,0.00015,11,0.0913,-8.794,1,0.037,114.001,4,https://api.spotify.com/v1/tracks/5tjrH5xrpkgKgYd8zQgU8X,audio_features,spotify:track:5tjrH5xrpkgKgYd8zQgU8X,0.682,16,Stolen Dance,Milky Chance,German
63,0.031,https://api.spotify.com/v1/audio-analysis/3zU9rdflI65tK4dkkNSp77,0.51,210013,0.747,3zU9rdflI65tK4dkkNSp77,0.0,5,0.233,-4.124,1,0.0651,125.951,4,https://api.spotify.com/v1/tracks/3zU9rdflI65tK4dkkNSp77,audio_features,spotify:track:3zU9rdflI65tK4dkkNSp77,0.347,67,Heroes (we could be),Alesso,electronic
64,0.00349,https://api.spotify.com/v1/audio-analysis/14Rcq31SafFBHNEwXrtR2B,0.772,227880,0.407,14Rcq31SafFBHNEwXrtR2B,2.4e-05,6,0.0705,-7.442,0,0.0907,100.006,4,https://api.spotify.com/v1/tracks/14Rcq31SafFBHNEwXrtR2B,audio_features,spotify:track:14Rcq31SafFBHNEwXrtR2B,0.292,73,"Hold On, We're Going Home",Drake,hip hop
65,0.0288,https://api.spotify.com/v1/audio-analysis/6YwLgicpvVuMt1eE2OldwQ,0.699,211975,0.883,6YwLgicpvVuMt1eE2OldwQ,0.0,5,0.817,-3.226,0,0.219,127.961,4,https://api.spotify.com/v1/tracks/6YwLgicpvVuMt1eE2OldwQ,audio_features,spotify:track:6YwLgicpvVuMt1eE2OldwQ,0.499,75,Five More Hours - Deorro x Chris Brown,Deorro,electronic
66,0.0234,https://api.spotify.com/v1/audio-analysis/0385HqYimoTQaHZP17KwG1,0.738,215520,0.776,0385HqYimoTQaHZP17KwG1,0.0018,1,0.0775,-4.808,1,0.0392,127.984,4,https://api.spotify.com/v1/tracks/0385HqYimoTQaHZP17KwG1,audio_features,spotify:track:0385HqYimoTQaHZP17KwG1,0.608,18,We Found Love,Calvin Harris,electronic
67,0.0151,https://api.spotify.com/v1/audio-analysis/1BltsyC5W3SAABdxyrDXwi,0.502,255632,0.732,1BltsyC5W3SAABdxyrDXwi,0.000119,1,0.0897,-5.45,1,0.168,122.025,4,https://api.spotify.com/v1/tracks/1BltsyC5W3SAABdxyrDXwi,audio_features,spotify:track:1BltsyC5W3SAABdxyrDXwi,0.536,71,Latch,Disclosure,house
68,0.279,https://api.spotify.com/v1/audio-analysis/4nS1sut0R2mgmFitKIShVe,0.697,213445,0.687,4nS1sut0R2mgmFitKIShVe,5.11e-06,2,0.0861,-6.574,0,0.0537,154.921,4,https://api.spotify.com/v1/tracks/4nS1sut0R2mgmFitKIShVe,audio_features,spotify:track:4nS1sut0R2mgmFitKIShVe,0.75,66,On My Mind,Ellie Goulding,house
69,0.439,https://api.spotify.com/v1/audio-analysis/47zREtxQZ3cHHIZwUQnuuN,0.564,233337,0.552,47zREtxQZ3cHHIZwUQnuuN,0.0,0,0.163,-5.438,1,0.055,119.907,4,https://api.spotify.com/v1/tracks/47zREtxQZ3cHHIZwUQnuuN,audio_features,spotify:track:47zREtxQZ3cHHIZwUQnuuN,0.26,33,Never Be Like You (feat. Kai),Flume,rock
70,0.135,https://api.spotify.com/v1/audio-analysis/2Zb7wnGUnNPCas2E0wWSQ5,0.786,219333,0.868,2Zb7wnGUnNPCas2E0wWSQ5,0.0,1,0.218,-5.503,1,0.3,140.024,4,https://api.spotify.com/v1/tracks/2Zb7wnGUnNPCas2E0wWSQ5,audio_features,spotify:track:2Zb7wnGUnNPCas2E0wWSQ5,0.771,18,Ni**as In Paris,JAY Z,hip hop
71,0.00146,https://api.spotify.com/v1/audio-analysis/65YsalQBmQCzIPaay72CzQ,0.541,225200,0.684,65YsalQBmQCzIPaay72CzQ,0.0,11,0.136,-5.957,0,0.0513,91.954,4,https://api.spotify.com/v1/tracks/65YsalQBmQCzIPaay72CzQ,audio_features,spotify:track:65YsalQBmQCzIPaay72CzQ,0.407,55,Diamonds,Rihanna,r&b
72,0.261,https://api.spotify.com/v1/audio-analysis/48gsLPdOUEDjr7P8Wvykne,0.706,202120,0.247,48gsLPdOUEDjr7P8Wvykne,0.0,5,0.103,-17.961,1,0.0311,127.812,4,https://api.spotify.com/v1/tracks/48gsLPdOUEDjr7P8Wvykne,audio_features,spotify:track:48gsLPdOUEDjr7P8Wvykne,0.424,63,Budapest,George Ezra,indie
73,0.441,https://api.spotify.com/v1/audio-analysis/7ueP5u2qkdZbIPN2YA6LR0,0.826,259093,0.436,7ueP5u2qkdZbIPN2YA6LR0,0.615,1,0.0964,-9.583,1,0.0558,119.051,4,https://api.spotify.com/v1/tracks/7ueP5u2qkdZbIPN2YA6LR0,audio_features,spotify:track:7ueP5u2qkdZbIPN2YA6LR0,0.272,15,Sail,AWOLNATION,indie
74,0.0525,https://api.spotify.com/v1/audio-analysis/53Y0kdCa1CZ9gRqEuknfwy,0.599,193333,0.869,53Y0kdCa1CZ9gRqEuknfwy,0.00719,0,0.103,-3.697,1,0.0789,108.061,4,https://api.spotify.com/v1/tracks/53Y0kdCa1CZ9gRqEuknfwy,audio_features,spotify:track:53Y0kdCa1CZ9gRqEuknfwy,0.593,69,Bang My Head (feat. Sia & Fetty Wap),David Guetta,electronic
75,0.00125,https://api.spotify.com/v1/audio-analysis/6PtXobrqImYfnpIxNsJApa,0.614,170625,0.972,6PtXobrqImYfnpIxNsJApa,0.0186,5,0.328,-3.927,0,0.088,127.966,4,https://api.spotify.com/v1/tracks/6PtXobrqImYfnpIxNsJApa,audio_features,spotify:track:6PtXobrqImYfnpIxNsJApa,0.411,68,Bad (feat. Vassy) - Radio Edit,David Guetta,electronic
76,0.794,https://api.spotify.com/v1/audio-analysis/5BSndweF91KDqyxANsZcQH,0.685,163133,0.466,5BSndweF91KDqyxANsZcQH,2.06e-06,0,0.0915,-9.074,1,0.0304,79.936,4,https://api.spotify.com/v1/tracks/5BSndweF91KDqyxANsZcQH,audio_features,spotify:track:5BSndweF91KDqyxANsZcQH,0.353,17,Ho Hey,The Lumineers,folk
77,0.615,https://api.spotify.com/v1/audio-analysis/6ZSO7kPn8IMJFymyticbJO,0.6,225882,0.412,6ZSO7kPn8IMJFymyticbJO,0.0025,8,0.134,-9.343,1,0.344,113.049,5,https://api.spotify.com/v1/tracks/6ZSO7kPn8IMJFymyticbJO,audio_features,spotify:track:6ZSO7kPn8IMJFymyticbJO,0.408,76,Gold,Kiiara,r&b
78,0.00256,https://api.spotify.com/v1/audio-analysis/5NQbUaeTEOGdD6hHcre0dZ,0.618,196693,0.717,5NQbUaeTEOGdD6hHcre0dZ,0.0,7,0.625,-5.738,1,0.318,190.05,4,https://api.spotify.com/v1/tracks/5NQbUaeTEOGdD6hHcre0dZ,audio_features,spotify:track:5NQbUaeTEOGdD6hHcre0dZ,0.603,77,679 (feat. Remy Boyz),Fetty Wap,rap
79,0.00711,https://api.spotify.com/v1/audio-analysis/46lFttIf5hnUZMGvjK0Wxo,0.506,227074,0.805,46lFttIf5hnUZMGvjK0Wxo,0.00193,1,0.0856,-4.119,1,0.0469,126.008,4,https://api.spotify.com/v1/tracks/46lFttIf5hnUZMGvjK0Wxo,audio_features,spotify:track:46lFttIf5hnUZMGvjK0Wxo,0.383,76,Runaway (U & I),Galantis,electronic
80,0.0165,https://api.spotify.com/v1/audio-analysis/1LoriJC05IrHIDwj3q0KC1,0.803,200680,0.504,1LoriJC05IrHIDwj3q0KC1,5.25e-06,5,0.335,-7.218,0,0.0979,111.014,4,https://api.spotify.com/v1/tracks/1LoriJC05IrHIDwj3q0KC1,audio_features,spotify:track:1LoriJC05IrHIDwj3q0KC1,0.498,70,Hands To Myself,Selena Gomez,pop
81,0.236,https://api.spotify.com/v1/audio-analysis/2N0NifjyXAdMOB4KBGvBJ6,0.669,255173,0.521,2N0NifjyXAdMOB4KBGvBJ6,0.0,7,0.0802,-8.732,1,0.0366,130.071,4,https://api.spotify.com/v1/tracks/2N0NifjyXAdMOB4KBGvBJ6,audio_features,spotify:track:2N0NifjyXAdMOB4KBGvBJ6,0.327,12,White Iverson,Post Malone,rap
82,0.186,https://api.spotify.com/v1/audio-analysis/3jfr0TF6DQcOLat8gGn7E2,0.548,272394,0.532,3jfr0TF6DQcOLat8gGn7E2,0.000263,5,0.217,-7.596,1,0.0323,85.03,4,https://api.spotify.com/v1/tracks/3jfr0TF6DQcOLat8gGn7E2,audio_features,spotify:track:3jfr0TF6DQcOLat8gGn7E2,0.405,23,Do I Wanna Know?,Arctic Monkeys,rock
83,0.417,https://api.spotify.com/v1/audio-analysis/2w2lfwoTELQyN940qM7Nfd,0.466,203641,0.747,2w2lfwoTELQyN940qM7Nfd,9.76e-06,4,0.107,-4.838,0,0.0795,92.161,4,https://api.spotify.com/v1/tracks/2w2lfwoTELQyN940qM7Nfd,audio_features,spotify:track:2w2lfwoTELQyN940qM7Nfd,0.43,55,Dangerous (feat. Sam Martin),David Guetta,electronic
84,0.00937,https://api.spotify.com/v1/audio-analysis/5J4ZkQpzMUFojo1CtAZYpn,0.472,236133,0.714,5J4ZkQpzMUFojo1CtAZYpn,0.0,1,0.0764,-4.389,0,0.0334,98.992,4,https://api.spotify.com/v1/tracks/5J4ZkQpzMUFojo1CtAZYpn,audio_features,spotify:track:5J4ZkQpzMUFojo1CtAZYpn,0.24,69,Love Me Harder,Ariana Grande,pop
85,0.093,https://api.spotify.com/v1/audio-analysis/7xoUc6faLbCqZO6fQEYprd,0.628,197267,0.593,7xoUc6faLbCqZO6fQEYprd,1.65e-06,8,0.096,-5.036,1,0.0323,125.026,4,https://api.spotify.com/v1/tracks/7xoUc6faLbCqZO6fQEYprd,audio_features,spotify:track:7xoUc6faLbCqZO6fQEYprd,0.104,75,One Last Time,Ariana Grande,pop
86,0.0415,https://api.spotify.com/v1/audio-analysis/4BHzQ9C00ceJxfG16AlNWb,0.69,223080,0.524,4BHzQ9C00ceJxfG16AlNWb,3.16e-06,6,0.17,-8.39,0,0.103,164.023,4,https://api.spotify.com/v1/tracks/4BHzQ9C00ceJxfG16AlNWb,audio_features,spotify:track:4BHzQ9C00ceJxfG16AlNWb,0.562,73,Send My Love (To Your New Lover),Adele,pop
87,0.565,https://api.spotify.com/v1/audio-analysis/4wCmqSrbyCgxEXROQE6vtV,0.857,244973,0.517,4wCmqSrbyCgxEXROQE6vtV,0.000195,0,0.102,-6.972,1,0.0384,129.063,4,https://api.spotify.com/v1/tracks/4wCmqSrbyCgxEXROQE6vtV,audio_features,spotify:track:4wCmqSrbyCgxEXROQE6vtV,0.754,74,Somebody That I Used To Know,Gotye,rock
88,0.932,https://api.spotify.com/v1/audio-analysis/0nJW01T7XtvILxQgC5J7Wh,0.612,213827,0.28,0nJW01T7XtvILxQgC5J7Wh,0.0,0,0.088,-8.648,1,0.0434,72.795,4,https://api.spotify.com/v1/tracks/0nJW01T7XtvILxQgC5J7Wh,audio_features,spotify:track:0nJW01T7XtvILxQgC5J7Wh,0.387,84,When I Was Your Man,Bruno Mars,pop
89,0.417,https://api.spotify.com/v1/audio-analysis/6ukMqDxnOPOgoHdak7Kyp3,0.795,190453,0.616,6ukMqDxnOPOgoHdak7Kyp3,0.0,1,0.349,-5.281,0,0.06,110.015,4,https://api.spotify.com/v1/tracks/6ukMqDxnOPOgoHdak7Kyp3,audio_features,spotify:track:6ukMqDxnOPOgoHdak7Kyp3,0.815,75,Marvin Gaye (feat. Meghan Trainor),Charlie Puth,pop
90,0.0653,https://api.spotify.com/v1/audio-analysis/1X1DWw2pcNZ8zSub3uhlNz,0.421,202533,0.873,1X1DWw2pcNZ8zSub3uhlNz,0.0,10,0.123,-4.343,1,0.0565,84.803,4,https://api.spotify.com/v1/tracks/1X1DWw2pcNZ8zSub3uhlNz,audio_features,spotify:track:1X1DWw2pcNZ8zSub3uhlNz,0.63,73,Hall of Fame,The Script,pop
91,0.0262,https://api.spotify.com/v1/audio-analysis/27jdUE1EYDSXZqhjuNxLem,0.738,285014,0.483,27jdUE1EYDSXZqhjuNxLem,0.616,6,0.106,-8.915,0,0.0403,93.458,4,https://api.spotify.com/v1/tracks/27jdUE1EYDSXZqhjuNxLem,audio_features,spotify:track:27jdUE1EYDSXZqhjuNxLem,0.355,67,Magic,Coldplay,rock
92,0.24,https://api.spotify.com/v1/audio-analysis/03gqZZavMKhWbSjdQvpF6O,0.344,485360,0.509,03gqZZavMKhWbSjdQvpF6O,0.0,5,0.083,-6.607,0,0.0722,76.004,4,https://api.spotify.com/v1/tracks/03gqZZavMKhWbSjdQvpF6O,audio_features,spotify:track:03gqZZavMKhWbSjdQvpF6O,0.529,60,Mirrors,Justin Timberlake,r&b
93,0.000176,https://api.spotify.com/v1/audio-analysis/1fzJyTCKeZuTSLByCsLRHl,0.655,192790,0.819,1fzJyTCKeZuTSLByCsLRHl,0.00374,0,0.104,-4.852,1,0.0316,117.956,5,https://api.spotify.com/v1/tracks/1fzJyTCKeZuTSLByCsLRHl,audio_features,spotify:track:1fzJyTCKeZuTSLByCsLRHl,0.766,16,Safe and Sound,Capital Cities,indie
94,0.0426,https://api.spotify.com/v1/audio-analysis/2Foc5Q5nqNiosCNqttzHof,0.794,248413,0.811,2Foc5Q5nqNiosCNqttzHof,1.07e-06,6,0.101,-8.966,0,0.038,116.047,4,https://api.spotify.com/v1/tracks/2Foc5Q5nqNiosCNqttzHof,audio_features,spotify:track:2Foc5Q5nqNiosCNqttzHof,0.862,76,Get Lucky - Radio Edit,Daft Punk,electronic
95,0.0348,https://api.spotify.com/v1/audio-analysis/6nCdW7lwO9AlPOepk689AF,0.76,177685,0.652,6nCdW7lwO9AlPOepk689AF,0.0,6,0.307,-7.321,1,0.232,100.315,4,https://api.spotify.com/v1/tracks/6nCdW7lwO9AlPOepk689AF,audio_features,spotify:track:6nCdW7lwO9AlPOepk689AF,0.759,31,Talk Dirty (feat. 2 Chainz),Jason Derulo,rap
96,0.112,https://api.spotify.com/v1/audio-analysis/2V65y3PX4DkRhy1djlxd9p,0.612,212862,0.84,2V65y3PX4DkRhy1djlxd9p,0.0,11,0.116,-3.145,0,0.0509,129.042,4,https://api.spotify.com/v1/tracks/2V65y3PX4DkRhy1djlxd9p,audio_features,spotify:track:2V65y3PX4DkRhy1djlxd9p,0.438,77,Don't You Worry Child (Radio Edit),Swedish House Mafia,electronic
97,0.0242,https://api.spotify.com/v1/audio-analysis/2S5LNtRVRPbXk01yRQ14sZ,0.854,224258,0.766,2S5LNtRVRPbXk01yRQ14sZ,0.0,9,0.0793,-4.697,0,0.141,118.004,4,https://api.spotify.com/v1/tracks/2S5LNtRVRPbXk01yRQ14sZ,audio_features,spotify:track:2S5LNtRVRPbXk01yRQ14sZ,0.784,70,"I Don't Like It, I Love It (feat. Robin Thicke & Verdine White)",Flo Rida,electronic
98,0.0538,https://api.spotify.com/v1/audio-analysis/0NTMtAO2BV4tnGvw9EgBVq,0.778,219306,0.741,0NTMtAO2BV4tnGvw9EgBVq,2.04e-06,10,0.29,-4.97,0,0.0484,102.95,4,https://api.spotify.com/v1/tracks/0NTMtAO2BV4tnGvw9EgBVq,audio_features,spotify:track:0NTMtAO2BV4tnGvw9EgBVq,0.364,72,Bitch Better Have My Money,Rihanna,r&b
